CAD_E|CASLU15003291|CASLU2015002314|NEAL|20150307223549|FVP|FIRE, VEH PASSENGER|-120.668354|35.561882|2100 NEAL SPRING RD / 2000 EL POMAR DR |SLO_CO|||533_J_7|||||Command:LOCAL;Pri Tactical:VFIRE22;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 12:00:02 AM
CAD_E|CASLU15003291|CASLU2015002314|NEAL|20150307223549|FVP|FIRE, VEH PASSENGER|-120.668354|35.561882|2100 NEAL SPRING RD / 2000 EL POMAR DR |SLO_CO|||533_J_7|||||Command:LOCAL;Pri Tactical:VFIRE22;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 12:00:02 AM
CAD_U|CASLC|E30|AOR|20150308000002|R-17A|||//3/8/2015 12:00:02 AM
CAD_E|CASLC15003336|CASLU2015002344|CAMPO|20150308202023|MTX|MED TC, WITH EXTRICATION|-120.563626|35.111167|S HWY 101 / 398 E EL CAMPO RD ||||633_B_5/633_B_5||||ME20,R20|Command:XSL CMD 4;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 9:06:10 PM
CAD_U|CASLC|ME20|RTQ|20150308210610|E-19B|15003336|MTX|CASLU2015002344//3/8/2015 9:06:10 PM
CAD_E|CASLC15003336|CASLU2015002344|CAMPO|20150308202023|MTX|MED TC, WITH EXTRICATION|-120.563626|35.111167|S HWY 101 / 398 E EL CAMPO RD ||||633_B_5/633_B_5||||R20|Command:XSL CMD 4;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 9:17:22 PM
CAD_E|CASLC15003336|CASLU2015002344|CAMPO|20150308202023|MTX|MED TC, WITH EXTRICATION|-120.563626|35.111167|S HWY 101 / 398 E EL CAMPO RD ||||633_B_5/633_B_5||||R20|Command:XSL CMD 4;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 9:17:22 PM
CAD_U|CASLC|ME20|AIQ|20150308211722|E-19B|||//3/8/2015 9:17:22 PM
CAD_E|CASLC15003336|CASLU2015002344|CAMPO|20150308202023|MTX|MED TC, WITH EXTRICATION|-120.563626|35.111167|S HWY 101 / 398 E EL CAMPO RD ||||633_B_5/633_B_5|||||Command:XSL CMD 4;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 9:18:04 PM
CAD_E|CASLC15003336|CASLU2015002344|CAMPO|20150308202023|MTX|MED TC, WITH EXTRICATION|-120.563626|35.111167|S HWY 101 / 398 E EL CAMPO RD ||||633_B_5/633_B_5|||||Command:XSL CMD 4;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 9:18:04 PM
CAD_U|CASLC|R20|AIQ|20150308211804|E-19B|||//3/8/2015 9:18:05 PM
CAD_E|CASLC15003336|CASLU2015002344|CAMPO|20150308202023|MTX|MED TC, WITH EXTRICATION|-120.563626|35.111167|S HWY 101 / 398 E EL CAMPO RD ||||633_B_5/633_B_5|||||Command:XSL CMD 4;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 9:18:06 PM
CAD_E|CASLC15003336|CASLU2015002344|CAMPO|20150308202023|MTX|MED TC, WITH EXTRICATION|-120.563626|35.111167|S HWY 101 / 398 E EL CAMPO RD ||||633_B_5/633_B_5|||||Command:XSL CMD 4;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 9:18:06 PM
CAD_E|CASLC15003336//3/8/2015 9:18:09 PM
CAD_E|CASLC15003336//3/8/2015 9:18:24 PM
CAD_U|CASLU|B3412|AIQ|20150308212817|A-22B|||//3/8/2015 9:28:17 PM
CAD_U|CABEU|D4643|AIQ|20150226075243|BEU-30|||//3/8/2015 9:39:49 PM
CAD_U|CABEU|D4643|AIQ|20150226075243|BEU-30|||//3/8/2015 9:39:49 PM
CAD_U|CABEU|D4643|AIQ|20150226075243|BEU-30|||//3/8/2015 9:39:49 PM
CAD_U|CABEU|E4661|AIQ|20150113150605|BEU-30|||//3/8/2015 9:39:49 PM
CAD_U|CABEU|E4661|AIQ|20150113150605|BEU-30|||//3/8/2015 9:39:49 PM
CAD_U|CABEU|E4661|AIQ|20150113150605|BEU-30|||//3/8/2015 9:39:49 PM
CAD_U|CABEU|E4673|AIQ|20150119155153|BEU-30|||//3/8/2015 9:39:49 PM
CAD_U|CABEU|E4673|AIQ|20150119155153|BEU-30|||//3/8/2015 9:39:49 PM
CAD_U|CABEU|E4673|AIQ|20150119155153|BEU-30|||//3/8/2015 9:39:49 PM
CAD_U|CABEU|E4675|AIQ|20150123101523|BEU-30|||//3/8/2015 9:39:49 PM
CAD_U|CABEU|E4675|AIQ|20150123101523|BEU-30|||//3/8/2015 9:39:49 PM
CAD_U|CABEU|E4675|AIQ|20150123101523|BEU-30|||//3/8/2015 9:39:49 PM
CAD_U|CABEU|E4677|AIQ|20150123165645|BEU-30|||//3/8/2015 9:39:50 PM
CAD_U|CABEU|E4677|AIQ|20150123165645|BEU-30|||//3/8/2015 9:39:50 PM
CAD_U|CABEU|E4677|AIQ|20150123165645|BEU-30|||//3/8/2015 9:39:50 PM
CAD_U|CAFKU|E4353|AIQ|20150225113327|FKU-2|||//3/8/2015 9:39:50 PM
CAD_U|CAFKU|E4353|AIQ|20150225113327|FKU-2|||//3/8/2015 9:39:50 PM
CAD_U|CAFKU|E4353|AIQ|20150225113327|FKU-2|||//3/8/2015 9:39:50 PM
CAD_U|CABEU|E4693|AIQ|20150209092707|BEU-30|||//3/8/2015 9:39:51 PM
CAD_U|CABEU|E4693|AIQ|20150209092707|BEU-30|||//3/8/2015 9:39:51 PM
CAD_U|CABEU|E4693|AIQ|20150209092707|BEU-30|||//3/8/2015 9:39:51 PM
CAD_U|CABEU|E4694|AIQ|20150211132620|BEU-19|||//3/8/2015 9:39:51 PM
CAD_U|CABEU|E4694|AIQ|20150211132620|BEU-19|||//3/8/2015 9:39:51 PM
CAD_U|CABEU|GAB3|AIQ|20150306072916|BEU-30|||//3/8/2015 9:39:51 PM
CAD_U|CABEU|GAB3|AIQ|20150306072916|BEU-30|||//3/8/2015 9:39:51 PM
CAD_U|CABEU|GAB3|AIQ|20150306072916|BEU-30|||//3/8/2015 9:39:51 PM
CAD_U|CAFKU|E4354|AIQ|20150227180806|FKU-1A|||//3/8/2015 9:39:52 PM
CAD_U|CAFKU|E4354|AIQ|20150227180806|FKU-1A|||//3/8/2015 9:39:52 PM
CAD_U|CAFKU|E4363|AIQ|20150227114737|FKU-2|||//3/8/2015 9:39:52 PM
CAD_U|CAFKU|E4363|AIQ|20150227114737|FKU-2|||//3/8/2015 9:39:52 PM
CAD_U|CAFKU|E4363|AIQ|20150227114737|FKU-2|||//3/8/2015 9:39:52 PM
CAD_U|CAFKU|E4368|AIQ|20150222081126|FKU-2|||//3/8/2015 9:39:52 PM
CAD_U|CAFKU|E4368|AIQ|20150222081126|FKU-2|||//3/8/2015 9:39:52 PM
CAD_U|CAFKU|E4368|AIQ|20150222081126|FKU-2|||//3/8/2015 9:39:52 PM
CAD_U|CAFKU|E4373|AIQ|20150220083211|FKU-2|||//3/8/2015 9:39:53 PM
CAD_U|CAFKU|E4373|AIQ|20150220083211|FKU-2|||//3/8/2015 9:39:53 PM
CAD_U|CAFKU|E4373|AIQ|20150220083211|FKU-2|||//3/8/2015 9:39:53 PM
CAD_U|CAFKU|E4382|AIQ|20150206203210|FKU-2|||//3/8/2015 9:39:53 PM
CAD_U|CAFKU|E4382|AIQ|20150206203210|FKU-2|||//3/8/2015 9:39:53 PM
CAD_U|CAFKU|E4382|AIQ|20150206203210|FKU-2|||//3/8/2015 9:39:53 PM
CAD_U|CAFKU|MIR4|AIQ|20150305080705|FKU-2|||//3/8/2015 9:39:53 PM
CAD_U|CAFKU|MIR4|AIQ|20150305080705|FKU-2|||//3/8/2015 9:39:53 PM
CAD_U|CAFKU|MIR4|AIQ|20150305080705|FKU-2|||//3/8/2015 9:39:53 PM
CAD_U|CABEU|D4643|AIQ|20150226075243|BEU-30|||//3/8/2015 10:30:40 PM
CAD_U|CABEU|D4643|AIQ|20150226075243|BEU-30|||//3/8/2015 10:30:40 PM
CAD_U|CABEU|D4643|AIQ|20150226075243|BEU-30|||//3/8/2015 10:30:40 PM
CAD_U|CABEU|E4661|AIQ|20150113150605|BEU-30|||//3/8/2015 10:30:41 PM
CAD_U|CABEU|E4661|AIQ|20150113150605|BEU-30|||//3/8/2015 10:30:41 PM
CAD_U|CABEU|E4661|AIQ|20150113150605|BEU-30|||//3/8/2015 10:30:41 PM
CAD_U|CABEU|E4673|AIQ|20150119155153|BEU-30|||//3/8/2015 10:30:41 PM
CAD_U|CABEU|E4673|AIQ|20150119155153|BEU-30|||//3/8/2015 10:30:41 PM
CAD_U|CABEU|E4673|AIQ|20150119155153|BEU-30|||//3/8/2015 10:30:41 PM
CAD_U|CABEU|E4675|AIQ|20150123101523|BEU-30|||//3/8/2015 10:30:42 PM
CAD_U|CABEU|E4675|AIQ|20150123101523|BEU-30|||//3/8/2015 10:30:42 PM
CAD_U|CABEU|E4675|AIQ|20150123101523|BEU-30|||//3/8/2015 10:30:42 PM
CAD_U|CABEU|E4677|AIQ|20150123165645|BEU-30|||//3/8/2015 10:30:42 PM
CAD_U|CABEU|E4677|AIQ|20150123165645|BEU-30|||//3/8/2015 10:30:42 PM
CAD_U|CABEU|E4677|AIQ|20150123165645|BEU-30|||//3/8/2015 10:30:42 PM
CAD_U|CABEU|E4693|AIQ|20150209092707|BEU-30|||//3/8/2015 10:30:42 PM
CAD_U|CABEU|E4693|AIQ|20150209092707|BEU-30|||//3/8/2015 10:30:42 PM
CAD_U|CABEU|E4693|AIQ|20150209092707|BEU-30|||//3/8/2015 10:30:42 PM
CAD_U|CABEU|E4694|AIQ|20150211132620|BEU-19|||//3/8/2015 10:30:42 PM
CAD_U|CABEU|E4694|AIQ|20150211132620|BEU-19|||//3/8/2015 10:30:42 PM
CAD_U|CABEU|GAB3|AIQ|20150306072916|BEU-30|||//3/8/2015 10:30:42 PM
CAD_U|CABEU|GAB3|AIQ|20150306072916|BEU-30|||//3/8/2015 10:30:42 PM
CAD_U|CABEU|GAB3|AIQ|20150306072916|BEU-30|||//3/8/2015 10:30:42 PM
CAD_U|CAFKU|E4353|AIQ|20150225113327|FKU-2|||//3/8/2015 10:30:42 PM
CAD_U|CAFKU|E4353|AIQ|20150225113327|FKU-2|||//3/8/2015 10:30:42 PM
CAD_U|CAFKU|E4353|AIQ|20150225113327|FKU-2|||//3/8/2015 10:30:42 PM
CAD_U|CAFKU|E4354|AIQ|20150227180806|FKU-1A|||//3/8/2015 10:30:43 PM
CAD_U|CAFKU|E4354|AIQ|20150227180806|FKU-1A|||//3/8/2015 10:30:43 PM
CAD_U|CAFKU|E4363|AIQ|20150227114737|FKU-2|||//3/8/2015 10:30:43 PM
CAD_U|CAFKU|E4363|AIQ|20150227114737|FKU-2|||//3/8/2015 10:30:43 PM
CAD_U|CAFKU|E4363|AIQ|20150227114737|FKU-2|||//3/8/2015 10:30:43 PM
CAD_U|CAFKU|E4368|AIQ|20150222081126|FKU-2|||//3/8/2015 10:30:43 PM
CAD_U|CAFKU|E4368|AIQ|20150222081126|FKU-2|||//3/8/2015 10:30:43 PM
CAD_U|CAFKU|E4368|AIQ|20150222081126|FKU-2|||//3/8/2015 10:30:43 PM
CAD_U|CAFKU|E4373|AIQ|20150220083211|FKU-2|||//3/8/2015 10:30:43 PM
CAD_U|CAFKU|E4373|AIQ|20150220083211|FKU-2|||//3/8/2015 10:30:43 PM
CAD_U|CAFKU|E4373|AIQ|20150220083211|FKU-2|||//3/8/2015 10:30:44 PM
CAD_U|CAFKU|E4382|AIQ|20150206203210|FKU-2|||//3/8/2015 10:30:44 PM
CAD_U|CAFKU|E4382|AIQ|20150206203210|FKU-2|||//3/8/2015 10:30:44 PM
CAD_U|CAFKU|E4382|AIQ|20150206203210|FKU-2|||//3/8/2015 10:30:44 PM
CAD_U|CAFKU|MIR4|AIQ|20150305080705|FKU-2|||//3/8/2015 10:30:44 PM
CAD_U|CAFKU|MIR4|AIQ|20150305080705|FKU-2|||//3/8/2015 10:30:44 PM
CAD_U|CAFKU|MIR4|AIQ|20150305080705|FKU-2|||//3/8/2015 10:30:44 PM
CAD_E|CASLC15003339|CASLU|EMS3CDF/|20150308223259|OOA|OTH, ASSIST|-120.727177|35.320794|5705 GROUND SQUIRREL HOLLOW RD||GENESEO RD|MORNINGSTAR PL|633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//3/8/2015 10:33:02 PM
CAD_E|CASLC15003339|CASLU|EMS3CDF/|20150308223259|OOA|OTH, ASSIST|-120.727177|35.320794|5705 GROUND SQUIRREL HOLLOW RD||GENESEO RD|MORNINGSTAR PL|633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//3/8/2015 10:33:02 PM
CAD_E|CASLC15003339|CASLU|EMS3CDF/|20150308223259|OOA|OTH, ASSIST|-120.727177|35.320794|5705 GROUND SQUIRREL HOLLOW RD||GENESEO RD|MORNINGSTAR PL|633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//3/8/2015 10:33:07 PM
CAD_E|CASLC15003339|CASLU|EMS3CDF/|20150308223259|OOA|OTH, ASSIST|-120.727177|35.320794|5705 GROUND SQUIRREL HOLLOW RD||GENESEO RD|MORNINGSTAR PL|633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//3/8/2015 10:33:07 PM
CAD_E|CASLC15003339|CASLU|EMS3CDF/|20150308223259|MED|MEDICAL AID CODE 3|-120.539623|35.624418|5705 GROUND SQUIRREL HOLLOW RD ||5599 BLK MORNINGSTAR PL|1500 BLK GENESEO RD|633_B_5/633_B_5|||||Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 10:33:15 PM
CAD_E|CASLC15003339|CASLU|EMS3CDF/|20150308223259|MED|MEDICAL AID CODE 3|-120.539623|35.624418|5705 GROUND SQUIRREL HOLLOW RD ||5599 BLK MORNINGSTAR PL|1500 BLK GENESEO RD|633_B_5/633_B_5|||||Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 10:33:16 PM
CAD_E|CASLC15003339|CASLU2015002346|EMS3CDF/|20150308223259|MED|MEDICAL AID CODE 3|-120.539623|35.624418|5705 GROUND SQUIRREL HOLLOW RD ||5599 BLK MORNINGSTAR PL|1500 BLK GENESEO RD|633_B_5/633_B_5||||E52|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 10:33:20 PM
CAD_E|CASLC15003339|CASLU2015002346|EMS3CDF/|20150308223259|MED|MEDICAL AID CODE 3|-120.539623|35.624418|5705 GROUND SQUIRREL HOLLOW RD ||5599 BLK MORNINGSTAR PL|1500 BLK GENESEO RD|633_B_5/633_B_5||||E52|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 10:33:20 PM
CAD_U|CASLC|E52|DSP|20150308223320|D-12A|15003339|MED|CASLU2015002346//3/8/2015 10:33:20 PM
CAD_E|CASLC15003339|CASLU2015002346|EMS3CDF/|20150308223259|MED|MEDICAL AID CODE 3|-120.539623|35.624418|5705 GROUND SQUIRREL HOLLOW RD ||5599 BLK MORNINGSTAR PL|1500 BLK GENESEO RD|633_B_5/633_B_5||||E52|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 10:33:27 PM
CAD_E|CASLC15003339|CASLU2015002346|EMS3CDF/|20150308223259|MED|MEDICAL AID CODE 3|-120.539623|35.624418|5705 GROUND SQUIRREL HOLLOW RD ||5599 BLK MORNINGSTAR PL|1500 BLK GENESEO RD|633_B_5/633_B_5||||E52|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 10:33:30 PM
CAD_U|CASLC|E52|DSP|20150308223320|D-12A|15003339|MED|CASLU2015002346//3/8/2015 10:35:23 PM
CAD_E|CASLC15003339|CASLU2015002346|EMS3CDF/|20150308223259|MED|MEDICAL AID CODE 3|-120.539623|35.624418|5705 GROUND SQUIRREL HOLLOW RD ||5599 BLK MORNINGSTAR PL|1500 BLK GENESEO RD|633_B_5/633_B_5||||E52|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 10:35:27 PM
CAD_U|CASLC|E52|ACK|20150308223527|D-12A|15003339|MED|CASLU2015002346//3/8/2015 10:35:27 PM
CAD_E|CASLC15003339|CASLU2015002346|EMS3CDF/|20150308223259|MED|MEDICAL AID CODE 3|-120.539623|35.624418|5705 GROUND SQUIRREL HOLLOW RD ||5599 BLK MORNINGSTAR PL|1500 BLK GENESEO RD|633_B_5/633_B_5||||E52|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 10:35:29 PM
CAD_U|CASLC|E52|ENR|20150308223529|D-12A|15003339|MED|CASLU2015002346//3/8/2015 10:35:29 PM
CAD_U|CASLC|E52|ENR|20150308223529|D-12A|15003339|MED|CASLU2015002346//3/8/2015 10:35:29 PM
CAD_E|CASLC15003339|CASLU2015002346|EMS3CDF/|20150308223259|MED|MEDICAL AID CODE 3|-120.539623|35.624418|5705 GROUND SQUIRREL HOLLOW RD ||5599 BLK MORNINGSTAR PL|1500 BLK GENESEO RD|633_B_5/633_B_5||||E52|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 10:37:28 PM
CAD_U|CASLC|E52|RTQ|20150308223737|D-12A|15003339|MED|CASLU2015002346//3/8/2015 10:37:37 PM
CAD_E|CASLC15003339|CASLU2015002346|EMS3CDF/|20150308223259|MED|MEDICAL AID CODE 3|-120.539623|35.624418|5705 GROUND SQUIRREL HOLLOW RD ||5599 BLK MORNINGSTAR PL|1500 BLK GENESEO RD|633_B_5/633_B_5|||||Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 10:40:00 PM
CAD_E|CASLC15003339|CASLU2015002346|EMS3CDF/|20150308223259|MED|MEDICAL AID CODE 3|-120.539623|35.624418|5705 GROUND SQUIRREL HOLLOW RD ||5599 BLK MORNINGSTAR PL|1500 BLK GENESEO RD|633_B_5/633_B_5|||||Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 10:40:00 PM
CAD_U|CASLC|E52|AIQ|20150308224000|D-12A|||//3/8/2015 10:40:00 PM
CAD_E|CASLC15003340|CASLU|EMS3/|20150308224842|OOA|OTH, ASSIST|-120.727177|35.320794|715 HARBOR ST||BERNARDO AVE|PINEY WAY|633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//3/8/2015 10:48:45 PM
CAD_E|CASLC15003340|CASLU|EMS3/|20150308224842|OOA|OTH, ASSIST|-120.727177|35.320794|715 HARBOR ST||BERNARDO AVE|PINEY WAY|633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//3/8/2015 10:48:45 PM
CAD_E|CASLC15003340|CASLU|EMS3/|20150308224842|OOA|OTH, ASSIST|-120.727177|35.320794|715 HARBOR ST||BERNARDO AVE|PINEY WAY|633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//3/8/2015 10:48:49 PM
CAD_E|CASLC15003340|CASLU|EMS3/|20150308224842|OOA|OTH, ASSIST|-120.727177|35.320794|715 HARBOR ST||BERNARDO AVE|PINEY WAY|633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//3/8/2015 10:48:49 PM
CAD_E|CASLC15003340|CASLU|EMS3/|20150308224842|MED|MEDICAL AID CODE 3|-120.845104|35.366779|STATION 53 @ 715 HARBOR ST ||900 BLK PINEY WAY|749 BLK BERNARDO AVE|633_B_5/633_B_5|||||Command:BAY CMD;Pri Tactical:CALCORD;Alt Tactical:VFIRE24;Air-to-Ground:CDF A/G;//3/8/2015 10:49:04 PM
CAD_E|CASLC15003340|CASLU|EMS3/|20150308224842|MED|MEDICAL AID CODE 3|-120.845104|35.366779|STATION 53 @ 715 HARBOR ST ||900 BLK PINEY WAY|749 BLK BERNARDO AVE|633_B_5/633_B_5|||||Command:BAY CMD;Pri Tactical:CALCORD;Alt Tactical:VFIRE24;Air-to-Ground:CDF A/G;//3/8/2015 10:49:05 PM
CAD_E|CASLC15003340|CASLU|EMS3/|20150308224842|MED|MEDICAL AID CODE 3|-120.845104|35.366779|STATION 53 @ 715 HARBOR ST ||900 BLK PINEY WAY|749 BLK BERNARDO AVE|633_B_5/633_B_5|||||Command:BAY CMD;Pri Tactical:CALCORD;Alt Tactical:VFIRE24;Air-to-Ground:CDF A/G;//3/8/2015 10:49:09 PM
CAD_E|CASLC15003340|CASLU2015002347|EMS3/|20150308224842|MED|MEDICAL AID CODE 3|-120.845104|35.366779|STATION 53 @ 715 HARBOR ST ||900 BLK PINEY WAY|749 BLK BERNARDO AVE|633_B_5/633_B_5||||E5392,R5351|Command:BAY CMD;Pri Tactical:CALCORD;Alt Tactical:VFIRE24;Air-to-Ground:CDF A/G;//3/8/2015 10:49:09 PM
CAD_E|CASLC15003340|CASLU2015002347|EMS3/|20150308224842|MED|MEDICAL AID CODE 3|-120.845104|35.366779|STATION 53 @ 715 HARBOR ST ||900 BLK PINEY WAY|749 BLK BERNARDO AVE|633_B_5/633_B_5||||E5392,R5351|Command:BAY CMD;Pri Tactical:CALCORD;Alt Tactical:VFIRE24;Air-to-Ground:CDF A/G;//3/8/2015 10:49:09 PM
CAD_U|CAMRB|E5392|DSP|20150308224909|B-11C|15003340|MED|CASLU2015002347//3/8/2015 10:49:09 PM
CAD_U|CAMRB|R5351|DSP|20150308224909|B-11C|15003340|MED|CASLU2015002347//3/8/2015 10:49:09 PM
CAD_E|CASLC15003340|CASLU2015002347|EMS3/|20150308224842|MED|MEDICAL AID CODE 3|-120.845104|35.366779|STATION 53 @ 715 HARBOR ST ||900 BLK PINEY WAY|749 BLK BERNARDO AVE|633_B_5/633_B_5||||E5392,R5351|Command:BAY CMD;Pri Tactical:CALCORD;Alt Tactical:VFIRE24;Air-to-Ground:CDF A/G;//3/8/2015 10:49:31 PM
CAD_E|CASLC15003339|CASLU2015002346|EMS3CDF/|20150308223259|MED|MEDICAL AID CODE 3|-120.539623|35.624418|5705 GROUND SQUIRREL HOLLOW RD ||5599 BLK MORNINGSTAR PL|1500 BLK GENESEO RD|633_B_5/633_B_5|||||Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 10:50:15 PM
CAD_E|CASLC15003339//3/8/2015 10:50:18 PM
CAD_E|CASLC15003340|CASLU2015002347|EMS3/|20150308224842|MED|MEDICAL AID CODE 3|-120.845104|35.366779|STATION 53 @ 715 HARBOR ST ||900 BLK PINEY WAY|749 BLK BERNARDO AVE|633_B_5/633_B_5||||E5392,R5351|Command:BAY CMD;Pri Tactical:CALCORD;Alt Tactical:VFIRE24;Air-to-Ground:CDF A/G;//3/8/2015 10:50:28 PM
CAD_U|CAMRB|E5392|ONS|20150308225028|B-11C|15003340|MED|CASLU2015002347//3/8/2015 10:50:28 PM
CAD_U|CAMRB|R5351|ONS|20150308225028|B-11C|15003340|MED|CASLU2015002347//3/8/2015 10:50:28 PM
CAD_E|CASLC15003339//3/8/2015 10:50:33 PM
CAD_E|CASLC15003340|CASLU2015002347|EMS3/|20150308224842|MED|MEDICAL AID CODE 3|-120.845104|35.366779|STATION 53 @ 715 HARBOR ST ||900 BLK PINEY WAY|749 BLK BERNARDO AVE|633_B_5/633_B_5|||||Command:BAY CMD;Pri Tactical:CALCORD;Alt Tactical:VFIRE24;Air-to-Ground:CDF A/G;//3/8/2015 11:05:24 PM
CAD_E|CASLC15003340|CASLU2015002347|EMS3/|20150308224842|MED|MEDICAL AID CODE 3|-120.845104|35.366779|STATION 53 @ 715 HARBOR ST ||900 BLK PINEY WAY|749 BLK BERNARDO AVE|633_B_5/633_B_5|||||Command:BAY CMD;Pri Tactical:CALCORD;Alt Tactical:VFIRE24;Air-to-Ground:CDF A/G;//3/8/2015 11:05:24 PM
CAD_U|CAMRB|E5392|AIQ|20150308230524|B-11C|||//3/8/2015 11:05:24 PM
CAD_U|CAMRB|R5351|AIQ|20150308230524|B-11C|||//3/8/2015 11:05:24 PM
CAD_E|CASLC15003340|CASLU2015002347|EMS3/|20150308224842|MED|MEDICAL AID CODE 3|-120.845104|35.366779|STATION 53 @ 715 HARBOR ST ||900 BLK PINEY WAY|749 BLK BERNARDO AVE|633_B_5/633_B_5|||||Command:BAY CMD;Pri Tactical:CALCORD;Alt Tactical:VFIRE24;Air-to-Ground:CDF A/G;//3/8/2015 11:05:25 PM
CAD_E|CASLC15003340//3/8/2015 11:05:27 PM
CAD_E|CASLC15003340//3/8/2015 11:05:43 PM
CAD_U|CAFKU|E4382|AIQ|20150206203210|FKU-2|||//3/8/2015 11:07:45 PM
CAD_U|CAFKU|E4382|AIQ|20150206203210|FKU-2|||//3/8/2015 11:07:45 PM
CAD_U|CAFKU|E4382|AIQ|20150206203210|FKU-2|||//3/8/2015 11:07:45 PM
CAD_U|CAFKU|E4382|AIQ|20150206203210|FKU-2|||//3/8/2015 11:09:59 PM
CAD_U|CAFKU|E4382|AIQ|20150206203210|FKU-2|||//3/8/2015 11:09:59 PM
CAD_U|CAFKU|E4382|AIQ|20150206203210|FKU-2|||//3/8/2015 11:09:59 PM
CAD_E|CASLC15003341|CASLU|EMS3CDF/|20150308231118|OOA|OTH, ASSIST|-120.727177|35.320794|1100 LAS TABLAS RD||POSADA LN|HEATHER CT|633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//3/8/2015 11:11:22 PM
CAD_E|CASLC15003341|CASLU|EMS3CDF/|20150308231118|OOA|OTH, ASSIST|-120.727177|35.320794|1100 LAS TABLAS RD||POSADA LN|HEATHER CT|633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//3/8/2015 11:11:22 PM
CAD_E|CASLC15003341|CASLU|EMS3CDF/|20150308231118|OOA|OTH, ASSIST|-120.727177|35.320794|1100 LAS TABLAS RD||POSADA LN|HEATHER CT|633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//3/8/2015 11:11:26 PM
CAD_E|CASLC15003341|CASLU|EMS3CDF/|20150308231118|OOA|OTH, ASSIST|-120.727177|35.320794|1100 LAS TABLAS RD||POSADA LN|HEATHER CT|633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//3/8/2015 11:11:26 PM
